,id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
10,11,8,5,Alger,Oued Smar,3 178 361 111,3 670 408 333,3.1783611111111107,36.70408333333334,12.0,30,60,45.0,,7.83,,3.75,,,,,,1.36,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,16.0,7.0,16993.0,17767.0,23432.0,18425.0,0.137503338,3.400000095,3.099999905,2.700000048,3.0,3.400000095,3.5,3.599999905,3.299999952,3.299999952,3.099999905,3.400000095,3.400000095,1.110000014,1.299999952,1.639999986,199.000001,2.160000086,2.059999943,1.809999943,1.549999952,1.269999981,1.129999995,1.059999943,1.039999962,7.400000095,10.0,1.419999981,18.0,2.010000038,19.0,1.629999924,1.260000038,9.300000191,7.599999905,6.5,6.199999809,1.770000076,2.070000076,2.520000076,2.929999924,3.179999924,3.070000076,27.5,24.0,2.089999962,1.889999962,1.739999962,1.679999924,93.0,84.0,64.0,35.0,6.0,4.0,16.0,44.0,61.0,70.0,80.0,81.0,7597.0,9510.0,13118.0,18551.0,23100.0,25439.0,24513.0,23546.0,19251.0,15280.0,11371.0,8341.0,1.260000038,1.539999962,1.970000076,2.360000038,2.589999962,2.479999924,2.189999962,1.829999924,1.510000038,1.319999981,12.0,11.5
11,12,9,6,Alger,Oued Smar,315 955,3 670 531 667,3.15955,36.70531666666667,44.0,15,30,22.5,CL,7.2,0.8,18.57,39.5,18.5999999999999,41.9,-0.327084261,0.025616817,,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,11.0,5.0,15466.0,16274.0,21852.0,16110.0,0.146304359,3.400000095,3.099999905,2.900000095,3.0,3.200000048,3.400000095,3.599999905,3.299999952,3.5,3.400000095,3.299999952,3.400000095,1.100000024,1.289999962,1.639999986,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,1.25,1.120000005,1.059999943,1.039999962,7.5,1.010000038,1.419999981,18.0,2.010000038,1.910000038,1.639999962,1.269999981,9.399999619,7.599999905,6.699999809,6.300000191,1.779999924,2.070000076,2.520000076,2.929999924,3.179999924,3.070000076,27.5,24.0,21.0,1.889999962,1.739999962,1.679999924,93.0,85.0,64.0,36.0,5.0,4.0,15.0,44.0,60.0,69.0,80.0,82.0,7666.0,9529.0,13182.0,18515.0,23234.0,25698.0,24635.0,23548.0,19312.0,15400.0,11423.0,8365.0,1.269999981,1.539999962,1.970000076,2.370000076,26.0,2.489999962,22.0,1.839999962,1.519999981,1.330000019,1.210000038,1.160000038
12,13,9,6,Alger,Oued Smar,315 955,3 670 531 667,3.15955,36.70531666666667,44.0,30,60,45.0,CL,7.2,0.8,18.57,39.5,18.5999999999999,41.9,-0.327084261,0.025616817,,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,11.0,5.0,15466.0,16274.0,21852.0,16110.0,0.146304359,3.400000095,3.099999905,2.900000095,3.0,3.200000048,3.400000095,3.599999905,3.299999952,3.5,3.400000095,3.299999952,3.400000095,1.100000024,1.289999962,1.639999986,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,1.25,1.120000005,1.059999943,1.039999962,7.5,1.010000038,1.419999981,18.0,2.010000038,1.910000038,1.639999962,1.269999981,9.399999619,7.599999905,6.699999809,6.300000191,1.779999924,2.070000076,2.520000076,2.929999924,3.179999924,3.070000076,27.5,24.0,21.0,1.889999962,1.739999962,1.679999924,93.0,85.0,64.0,36.0,5.0,4.0,15.0,44.0,60.0,69.0,80.0,82.0,7666.0,9529.0,13182.0,18515.0,23234.0,25698.0,24635.0,23548.0,19312.0,15400.0,11423.0,8365.0,1.269999981,1.539999962,1.970000076,2.370000076,26.0,2.489999962,22.0,1.839999962,1.519999981,1.330000019,1.210000038,1.160000038
13,14,9,7,Alger,Oued Smar,315 955,3 670 531 667,3.15955,36.70531666666667,44.0,60,100,80.0,SCL,7.8,0.85,15.32,31.8,12.85,55.3499999999999,-0.393524129,0.240690369,,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,11.0,5.0,15466.0,16274.0,21852.0,16110.0,0.146304359,3.400000095,3.099999905,2.900000095,3.0,3.200000048,3.400000095,3.599999905,3.299999952,3.5,3.400000095,3.299999952,3.400000095,1.100000024,1.289999962,1.639999986,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,1.25,1.120000005,1.059999943,1.039999962,7.5,1.010000038,1.419999981,18.0,2.010000038,1.910000038,1.639999962,1.269999981,9.399999619,7.599999905,6.699999809,6.300000191,1.779999924,2.070000076,2.520000076,2.929999924,3.179999924,3.070000076,27.5,24.0,21.0,1.889999962,1.739999962,1.679999924,93.0,85.0,64.0,36.0,5.0,4.0,15.0,44.0,60.0,69.0,80.0,82.0,7666.0,9529.0,13182.0,18515.0,23234.0,25698.0,24635.0,23548.0,19312.0,15400.0,11423.0,8365.0,1.269999981,1.539999962,1.970000076,2.370000076,26.0,2.489999962,22.0,1.839999962,1.519999981,1.330000019,1.210000038,1.160000038
14,15,9,7,Alger,Oued Smar,315 955,3 670 531 667,3.15955,36.70531666666667,44.0,100,200,150.0,SCL,7.8,0.85,15.32,31.8,12.85,55.3499999999999,-0.393524129,0.240690369,,0.06871,1.90991,162.0,86.0,Qe,1345.0,Jc16-2/3a,Jc,,1406.0,11.0,5.0,15466.0,16274.0,21852.0,16110.0,0.146304359,3.400000095,3.099999905,2.900000095,3.0,3.200000048,3.400000095,3.599999905,3.299999952,3.5,3.400000095,3.299999952,3.400000095,1.100000024,1.289999962,1.639999986,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,1.25,1.120000005,1.059999943,1.039999962,7.5,1.010000038,1.419999981,18.0,2.010000038,1.910000038,1.639999962,1.269999981,9.399999619,7.599999905,6.699999809,6.300000191,1.779999924,2.070000076,2.520000076,2.929999924,3.179999924,3.070000076,27.5,24.0,21.0,1.889999962,1.739999962,1.679999924,93.0,85.0,64.0,36.0,5.0,4.0,15.0,44.0,60.0,69.0,80.0,82.0,7666.0,9529.0,13182.0,18515.0,23234.0,25698.0,24635.0,23548.0,19312.0,15400.0,11423.0,8365.0,1.269999981,1.539999962,1.970000076,2.370000076,26.0,2.489999962,22.0,1.839999962,1.519999981,1.330000019,1.210000038,1.160000038
15,16,12,8,Alger,Baraki,3 101 388 889,3 668 388 889,3.101388888888889,36.68388888888889,17.0,15,30,22.5,,8.5,0.22,,56.0,37.43,6.57,-0.174968277,-0.930622735,3.03,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,16.0,7.0,9188.0,8712.0,10405.0,8554.0,0.08855992,3.299999952,3.0,2.799999952,2.900000095,3.099999905,3.299999952,3.5,3.200000048,3.599999905,3.400000095,3.200000048,3.299999952,1.100000024,1.289999962,1.629999995,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,124.000001,1.120000005,1.059999943,1.019999981,7.599999905,1.019999981,1.430000019,1.810000038,2.020000076,1.920000076,1.639999962,1.280000019,9.5,7.699999809,6.699999809,6.400000095,1.779999924,2.079999924,2.529999924,29.5,32.0,3.089999962,2.779999924,2.420000076,2.110000038,1.910000038,17.5,1.679999924,95.0,88.0,65.0,36.0,4.0,3.0,16.0,45.0,60.0,71.0,81.0,85.0,7747.0,9529.0,13204.0,18571.0,23314.0,25758.0,24715.0,23601.0,19387.0,15431.0,11514.0,8402.0,1.269999981,15.5,1.979999924,2.379999924,2.610000038,25.0,2.210000038,18.5,1.530000019,1.339999962,1.210000038,1.160000038
16,17,12,8,Alger,Baraki,3 101 388 889,3 668 388 889,3.101388888888889,36.68388888888889,17.0,30,60,45.0,,8.5,0.22,,56.0,37.43,6.57,-0.174968277,-0.930622735,3.03,0.06871,1.90991,162.0,86.0,Qe,1078.0,Bc6-2ab,Bc,,5251.0,16.0,7.0,9188.0,8712.0,10405.0,8554.0,0.08855992,3.299999952,3.0,2.799999952,2.900000095,3.099999905,3.299999952,3.5,3.200000048,3.599999905,3.400000095,3.200000048,3.299999952,1.100000024,1.289999962,1.629999995,1.980000019,2.170000076,2.079999924,1.809999943,1.549999952,124.000001,1.120000005,1.059999943,1.019999981,7.599999905,1.019999981,1.430000019,1.810000038,2.020000076,1.920000076,1.639999962,1.280000019,9.5,7.699999809,6.699999809,6.400000095,1.779999924,2.079999924,2.529999924,29.5,32.0,3.089999962,2.779999924,2.420000076,2.110000038,1.910000038,17.5,1.679999924,95.0,88.0,65.0,36.0,4.0,3.0,16.0,45.0,60.0,71.0,81.0,85.0,7747.0,9529.0,13204.0,18571.0,23314.0,25758.0,24715.0,23601.0,19387.0,15431.0,11514.0,8402.0,1.269999981,15.5,1.979999924,2.379999924,2.610000038,25.0,2.210000038,18.5,1.530000019,1.339999962,1.210000038,1.160000038
17,18,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6.273938888888889,34.72694444444445,31.0,0,5,2.5,,7.021,1.076,40.99,48.289,41.12,10.592,-0.069795196,-0.65887033,2.089,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,35.0,5.0,15467.0,18036.0,21616.0,20282.0,0.090285484,2.799999952,2.799999952,2.799999952,3.400000095,3.299999952,3.700000048,4.300000191,4.300000191,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.700000048,1.590000033,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.670000076,2.210000038,2.610000038,2.620000076,2.339999962,18.5,1.369999981,10.5,8.0,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,2.260000038,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,12.0,10.0,12.0,9.0,12.0,9652.0,11212.0,15130.0,20753.0,24911.0,27289.0,25790.0,24867.0,21538.0,17890.0,13943.0,10585.0,1.269999981,16.5,22.5,2.829999924,3.279999924,3.320000076,3.029999924,2.520000076,2.010000038,16.5,1.369999981,1.180000019
18,19,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6.273938888888889,34.72694444444445,31.0,5,15,10.0,,7.06,0.765,43.487,46.694,42.527,10.78,-0.040596425,-0.636642411,1.804,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,35.0,5.0,15467.0,18036.0,21616.0,20282.0,0.090285484,2.799999952,2.799999952,2.799999952,3.400000095,3.299999952,3.700000048,4.300000191,4.300000191,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.700000048,1.590000033,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.670000076,2.210000038,2.610000038,2.620000076,2.339999962,18.5,1.369999981,10.5,8.0,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,2.260000038,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,12.0,10.0,12.0,9.0,12.0,9652.0,11212.0,15130.0,20753.0,24911.0,27289.0,25790.0,24867.0,21538.0,17890.0,13943.0,10585.0,1.269999981,16.5,22.5,2.829999924,3.279999924,3.320000076,3.029999924,2.520000076,2.010000038,16.5,1.369999981,1.180000019
19,20,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6.273938888888889,34.72694444444445,31.0,15,30,22.5,,7.182,0.367,47.163,46.226,43.235,10.538,-0.029050946,-0.642128215,1.215,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,35.0,5.0,15467.0,18036.0,21616.0,20282.0,0.090285484,2.799999952,2.799999952,2.799999952,3.400000095,3.299999952,3.700000048,4.300000191,4.300000191,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.700000048,1.590000033,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.670000076,2.210000038,2.610000038,2.620000076,2.339999962,18.5,1.369999981,10.5,8.0,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,2.260000038,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,12.0,10.0,12.0,9.0,12.0,9652.0,11212.0,15130.0,20753.0,24911.0,27289.0,25790.0,24867.0,21538.0,17890.0,13943.0,10585.0,1.269999981,16.5,22.5,2.829999924,3.279999924,3.320000076,3.029999924,2.520000076,2.010000038,16.5,1.369999981,1.180000019
20,21,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6.273938888888889,34.72694444444445,31.0,30,60,45.0,,7.457,1.663,39.769,62.418,30.758,6.825,-0.307351826,-0.961207263,1.022,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,35.0,5.0,15467.0,18036.0,21616.0,20282.0,0.090285484,2.799999952,2.799999952,2.799999952,3.400000095,3.299999952,3.700000048,4.300000191,4.300000191,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.700000048,1.590000033,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.670000076,2.210000038,2.610000038,2.620000076,2.339999962,18.5,1.369999981,10.5,8.0,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,2.260000038,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,12.0,10.0,12.0,9.0,12.0,9652.0,11212.0,15130.0,20753.0,24911.0,27289.0,25790.0,24867.0,21538.0,17890.0,13943.0,10585.0,1.269999981,16.5,22.5,2.829999924,3.279999924,3.320000076,3.029999924,2.520000076,2.010000038,16.5,1.369999981,1.180000019
21,22,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6.273938888888889,34.72694444444445,31.0,60,100,80.0,,7.619,2.839,32.464,75.197,20.762,4.041,-0.558931386,-12.6971172197988,1.122,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,35.0,5.0,15467.0,18036.0,21616.0,20282.0,0.090285484,2.799999952,2.799999952,2.799999952,3.400000095,3.299999952,3.700000048,4.300000191,4.300000191,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.700000048,1.590000033,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.670000076,2.210000038,2.610000038,2.620000076,2.339999962,18.5,1.369999981,10.5,8.0,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,2.260000038,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,12.0,10.0,12.0,9.0,12.0,9652.0,11212.0,15130.0,20753.0,24911.0,27289.0,25790.0,24867.0,21538.0,17890.0,13943.0,10585.0,1.269999981,16.5,22.5,2.829999924,3.279999924,3.320000076,3.029999924,2.520000076,2.010000038,16.5,1.369999981,1.180000019
22,23,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6.306361111111111,34.71834444444445,31.0,0,5,2.5,,7.867,2.571,34.829,51.668,41.13,7.202,-0.099063025,-0.855768618,0.9,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,38.0,5.0,15765.0,17117.0,22580.0,14886.0,0.137617452,2.799999952,2.799999952,2.900000095,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.690000057,1.580000043,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.660000038,2.210000038,26.0,2.610000038,2.329999924,1.839999962,1.360000038,1.039999962,7.900000095,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,22.5,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,13.0,10.0,13.0,9.0,12.0,9688.0,11221.0,15164.0,20748.0,24917.0,27291.0,25664.0,24809.0,21494.0,17860.0,13921.0,10572.0,1.260000038,16.5,22.5,2.829999924,3.279999924,3.320000076,3.020000076,2.510000038,20.0,16.5,1.360000038,1.180000019
23,24,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6.306361111111111,34.71834444444445,31.0,5,15,10.0,,7.878,2.359,39.644,52.116,41.247,6.637,-0.101578792,-0.894999341,0.94,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,38.0,5.0,15765.0,17117.0,22580.0,14886.0,0.137617452,2.799999952,2.799999952,2.900000095,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.690000057,1.580000043,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.660000038,2.210000038,26.0,2.610000038,2.329999924,1.839999962,1.360000038,1.039999962,7.900000095,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,22.5,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,13.0,10.0,13.0,9.0,12.0,9688.0,11221.0,15164.0,20748.0,24917.0,27291.0,25664.0,24809.0,21494.0,17860.0,13921.0,10572.0,1.260000038,16.5,22.5,2.829999924,3.279999924,3.320000076,3.020000076,2.510000038,20.0,16.5,1.360000038,1.180000019
24,25,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6.306361111111111,34.71834444444445,31.0,15,30,22.5,,7.893,1.944,47.824,52.229,41.175,6.596,-0.103278186,-0.898631147,0.956,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,38.0,5.0,15765.0,17117.0,22580.0,14886.0,0.137617452,2.799999952,2.799999952,2.900000095,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.690000057,1.580000043,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.660000038,2.210000038,26.0,2.610000038,2.329999924,1.839999962,1.360000038,1.039999962,7.900000095,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,22.5,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,13.0,10.0,13.0,9.0,12.0,9688.0,11221.0,15164.0,20748.0,24917.0,27291.0,25664.0,24809.0,21494.0,17860.0,13921.0,10572.0,1.260000038,16.5,22.5,2.829999924,3.279999924,3.320000076,3.020000076,2.510000038,20.0,16.5,1.360000038,1.180000019
25,26,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6.306361111111111,34.71834444444445,31.0,30,60,45.0,,7.86,1.95,40.232,47.576,39.339,13.085,-0.082564701,-0.56061429,0.572,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,38.0,5.0,15765.0,17117.0,22580.0,14886.0,0.137617452,2.799999952,2.799999952,2.900000095,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.690000057,1.580000043,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.660000038,2.210000038,26.0,2.610000038,2.329999924,1.839999962,1.360000038,1.039999962,7.900000095,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,22.5,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,13.0,10.0,13.0,9.0,12.0,9688.0,11221.0,15164.0,20748.0,24917.0,27291.0,25664.0,24809.0,21494.0,17860.0,13921.0,10572.0,1.260000038,16.5,22.5,2.829999924,3.279999924,3.320000076,3.020000076,2.510000038,20.0,16.5,1.360000038,1.180000019
26,27,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6.306361111111111,34.71834444444445,31.0,60,100,80.0,,7.828,2.13,30.862,43.912,37.944,18.144,-0.063440205,-0.383850279,0.267,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,38.0,5.0,15765.0,17117.0,22580.0,14886.0,0.137617452,2.799999952,2.799999952,2.900000095,3.400000095,3.299999952,3.700000048,4.099999905,4.199999809,4.900000095,4.099999905,3.700000048,3.0,0.910000026,1.080000043,1.370000005,1.679999948,1.690000057,1.580000043,1.480000019,1.25,1.019999981,0.899999976,0.839999974,0.839999974,7.400000095,1.110000038,1.660000038,2.210000038,26.0,2.610000038,2.329999924,1.839999962,1.360000038,1.039999962,7.900000095,6.400000095,1.789999962,2.189999962,2.839999962,34.5,3.959999847,4.029999924,3.720000076,3.179999924,2.639999962,22.5,1.929999924,1.720000076,9.0,14.0,16.0,11.0,5.0,2.0,6.0,13.0,10.0,13.0,9.0,12.0,9688.0,11221.0,15164.0,20748.0,24917.0,27291.0,25664.0,24809.0,21494.0,17860.0,13921.0,10572.0,1.260000038,16.5,22.5,2.829999924,3.279999924,3.320000076,3.020000076,2.510000038,20.0,16.5,1.360000038,1.180000019
27,28,21,11,Ouled Djellal,Doucen,5 101 466 667,3 463 508 056,5.101466666666666,34.635080555555554,168.0,0,5,2.5,,6.935,4.337,16.629,,,54.931,,,1.456,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,180.0,5.0,11304.0,11618.0,22887.0,11143.0,0.326590349,2.900000095,2.799999952,2.700000048,2.799999952,3.400000095,3.400000095,3.5,4.0,4.5,3.900000095,3.299999952,3.099999905,0.879999995,1.039999962,1.320000052,1.590000033,1.590000033,150.999999,1.409999967,1.190000057,0.980000019,0.870000005,0.810000002,0.810000002,5.599999905,9.5,1.510000038,2.120000076,2.510000038,2.579999924,2.229999924,1.789999962,1.289999962,9.100000381,6.599999905,4.900000095,1.589999962,2.010000038,2.679999924,3.340000153,38.5,3.940000153,3.570000076,3.060000038,2.510000038,21.0,1.779999924,1.530000019,15.0,21.0,19.0,18.0,4.0,3.0,8.0,15.0,10.0,15.0,12.0,14.0,8922.0,10676.0,15091.0,20110.0,23773.0,26426.0,25431.0,24898.0,21492.0,17743.0,13382.0,9763.0,1.069999981,1.480000019,21.0,2.729999924,3.179999924,3.259999847,29.0,2.420000076,19.0,15.0,1.219999981,1.010000038
28,29,21,11,Ouled Djellal,Doucen,5 101 466 667,3 463 508 056,5.101466666666666,34.635080555555554,168.0,5,15,10.0,,6.997,3.852,30.495,,,54.977,,,1.224,3.28046,36.00955,784.0,1085.0,Q,1838.0,Yk14-2a,Yk,,8945.0,180.0,5.0,11304.0,11618.0,22887.0,11143.0,0.326590349,2.900000095,2.799999952,2.700000048,2.799999952,3.400000095,3.400000095,3.5,4.0,4.5,3.900000095,3.299999952,3.099999905,0.879999995,1.039999962,1.320000052,1.590000033,1.590000033,150.999999,1.409999967,1.190000057,0.980000019,0.870000005,0.810000002,0.810000002,5.599999905,9.5,1.510000038,2.120000076,2.510000038,2.579999924,2.229999924,1.789999962,1.289999962,9.100000381,6.599999905,4.900000095,1.589999962,2.010000038,2.679999924,3.340000153,38.5,3.940000153,3.570000076,3.060000038,2.510000038,21.0,1.779999924,1.530000019,15.0,21.0,19.0,18.0,4.0,3.0,8.0,15.0,10.0,15.0,12.0,14.0,8922.0,10676.0,15091.0,20110.0,23773.0,26426.0,25431.0,24898.0,21492.0,17743.0,13382.0,9763.0,1.069999981,1.480000019,21.0,2.729999924,3.179999924,3.259999847,29.0,2.420000076,19.0,15.0,1.219999981,1.010000038
