id,id_memoire,id_ech,Wilaya,Region,X,Y,Longitude,latitude,altitude,UD,LD,average profondeur,USDA Soil Taxonomy,pH,CE,CEC,A%,L%,S%,ALR(L),ALR(S),OM,AREA,PERIMETER,GEO2_7G_,GEO2_7G_ID,GLG,SNUM,FAOSOIL,DOMSOI,PHASE1,SQKM,SRTMGL1_band1,landcover,Band3,Band4,Band5,Band7,NDVI,wc2_1_30s_wind_12_Band_1,wc2_1_30s_wind_11_Band_1,wc2_1_30s_wind_10_Band_1,wc2_1_30s_wind_09_Band_1,wc2_1_30s_wind_08_Band_1,wc2_1_30s_wind_07_Band_1,wc2_1_30s_wind_06_Band_1,wc2_1_30s_wind_05_Band_1,wc2_1_30s_wind_04_Band_1,wc2_1_30s_wind_03_Band_1,wc2_1_30s_wind_02_Band_1,wc2_1_30s_wind_01_Band_1,wc2_1_30s_vapr_12_Band_1,wc2_1_30s_vapr_11_Band_1,wc2_1_30s_vapr_10_Band_1,wc2_1_30s_vapr_09_Band_1,wc2_1_30s_vapr_08_Band_1,wc2_1_30s_vapr_07_Band_1,wc2_1_30s_vapr_06_Band_1,wc2_1_30s_vapr_05_Band_1,wc2_1_30s_vapr_04_Band_1,wc2_1_30s_vapr_03_Band_1,wc2_1_30s_vapr_02_Band_1,wc2_1_30s_vapr_01_Band_1,wc2_1_30s_tmin_12_Band_1,wc2_1_30s_tmin_11_Band_1,wc2_1_30s_tmin_10_Band_1,wc2_1_30s_tmin_09_Band_1,wc2_1_30s_tmin_08_Band_1,wc2_1_30s_tmin_07_Band_1,wc2_1_30s_tmin_06_Band_1,wc2_1_30s_tmin_05_Band_1,wc2_1_30s_tmin_04_Band_1,wc2_1_30s_tmin_03_Band_1,wc2_1_30s_tmin_02_Band_1,wc2_1_30s_tmin_01_Band_1,wc2_1_30s_tmax_12_Band_1,wc2_1_30s_tmax_11_Band_1,wc2_1_30s_tmax_10_Band_1,wc2_1_30s_tmax_09_Band_1,wc2_1_30s_tmax_08_Band_1,wc2_1_30s_tmax_07_Band_1,wc2_1_30s_tmax_06_Band_1,wc2_1_30s_tmax_05_Band_1,wc2_1_30s_tmax_04_Band_1,wc2_1_30s_tmax_03_Band_1,wc2_1_30s_tmax_02_Band_1,wc2_1_30s_tmax_01_Band_1,wc2_1_30s_prec_12_Band_1,wc2_1_30s_prec_11_Band_1,wc2_1_30s_prec_10_Band_1,wc2_1_30s_prec_09_Band_1,wc2_1_30s_prec_08_Band_1,wc2_1_30s_prec_07_Band_1,wc2_1_30s_prec_06_Band_1,wc2_1_30s_prec_05_Band_1,wc2_1_30s_prec_04_Band_1,wc2_1_30s_prec_03_Band_1,wc2_1_30s_prec_02_Band_1,wc2_1_30s_prec_01_Band_1,wc2_1_30s_srad_12_Band_1,wc2_1_30s_srad_11_Band_1,wc2_1_30s_srad_10_Band_1,wc2_1_30s_srad_09_Band_1,wc2_1_30s_srad_08_Band_1,wc2_1_30s_srad_07_Band_1,wc2_1_30s_srad_06_Band_1,wc2_1_30s_srad_05_Band_1,wc2_1_30s_srad_04_Band_1,wc2_1_30s_srad_03_Band_1,wc2_1_30s_srad_02_Band_1,wc2_1_30s_srad_01_Band_1,wc2_1_30s_tavg_12_Band_1,wc2_1_30s_tavg_11_Band_1,wc2_1_30s_tavg_10_Band_1,wc2_1_30s_tavg_09_Band_1,wc2_1_30s_tavg_08_Band_1,wc2_1_30s_tavg_07_Band_1,wc2_1_30s_tavg_06_Band_1,wc2_1_30s_tavg_05_Band_1,wc2_1_30s_tavg_04_Band_1,wc2_1_30s_tavg_03_Band_1,wc2_1_30s_tavg_02_Band_1,wc2_1_30s_tavg_01_Band_1
11,8,5,Alger,Oued Smar,3 178 361 111,3 670 408 333,"3Â°10'42.1""E","36Â°42'14.7""N",12,30,60,45,nan,"7,83",nan,"3,75",nan,nan,nan,nan,nan,"1,36","0,06871","1,90991",162,86,Qe,1345,Jc16-2/3a,Jc,,1406,16,7,16993,17767,23432,18425,"0,137503338",3 400 000 095,3 099 999 905,2 700 000 048,3,3 400 000 095,"3,5",3 599 999 905,3 299 999 952,3 299 999 952,3 099 999 905,3 400 000 095,3 400 000 095,1 110 000 014,1 299 999 952,1 639 999 986,199 000 001,2 160 000 086,2 059 999 943,1 809 999 943,1 549 999 952,1 269 999 981,1 129 999 995,1 059 999 943,1 039 999 962,7 400 000 095,10,1 419 999 981,18,2 010 000 038,19,1 629 999 924,1 260 000 038,9 300 000 191,7 599 999 905,"6,5",6 199 999 809,1 770 000 076,2 070 000 076,2 520 000 076,2 929 999 924,3 179 999 924,3 070 000 076,"27,5",24,2 089 999 962,1 889 999 962,1 739 999 962,1 679 999 924,93,84,64,35,6,4,16,44,61,70,80,81,7597,9510,13118,18551,23100,25439,24513,23546,19251,15280,11371,8341,1 260 000 038,1 539 999 962,1 970 000 076,2 360 000 038,2 589 999 962,2 479 999 924,2 189 999 962,1 829 999 924,1 510 000 038,1 319 999 981,12,"11,5"
12,9,6,Alger,Oued Smar,315 955,3 670 531 667,3Â°9.573' E,36Â°42.319 'N,44,15,30,"22,5",CL,"7,2","0,8","18,57","39,5",18 599 999 999 999 900,"41,9","-0,327084261","0,025616817",nan,"0,06871","1,90991",162,86,Qe,1345,Jc16-2/3a,Jc,,1406,11,5,15466,16274,21852,16110,"0,146304359",3 400 000 095,3 099 999 905,2 900 000 095,3,3 200 000 048,3 400 000 095,3 599 999 905,3 299 999 952,"3,5",3 400 000 095,3 299 999 952,3 400 000 095,1 100 000 024,1 289 999 962,1 639 999 986,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,"1,25",1 120 000 005,1 059 999 943,1 039 999 962,"7,5",1 010 000 038,1 419 999 981,18,2 010 000 038,1 910 000 038,1 639 999 962,1 269 999 981,9 399 999 619,7 599 999 905,6 699 999 809,6 300 000 191,1 779 999 924,2 070 000 076,2 520 000 076,2 929 999 924,3 179 999 924,3 070 000 076,"27,5",24,21,1 889 999 962,1 739 999 962,1 679 999 924,93,85,64,36,5,4,15,44,60,69,80,82,7666,9529,13182,18515,23234,25698,24635,23548,19312,15400,11423,8365,1 269 999 981,1 539 999 962,1 970 000 076,2 370 000 076,26,2 489 999 962,22,1 839 999 962,1 519 999 981,1 330 000 019,1 210 000 038,1 160 000 038
13,9,6,Alger,Oued Smar,315 955,3 670 531 667,3Â°9.573' E,36Â°42.319 'N,44,30,60,45,CL,"7,2","0,8","18,57","39,5",18 599 999 999 999 900,"41,9","-0,327084261","0,025616817",nan,"0,06871","1,90991",162,86,Qe,1345,Jc16-2/3a,Jc,,1406,11,5,15466,16274,21852,16110,"0,146304359",3 400 000 095,3 099 999 905,2 900 000 095,3,3 200 000 048,3 400 000 095,3 599 999 905,3 299 999 952,"3,5",3 400 000 095,3 299 999 952,3 400 000 095,1 100 000 024,1 289 999 962,1 639 999 986,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,"1,25",1 120 000 005,1 059 999 943,1 039 999 962,"7,5",1 010 000 038,1 419 999 981,18,2 010 000 038,1 910 000 038,1 639 999 962,1 269 999 981,9 399 999 619,7 599 999 905,6 699 999 809,6 300 000 191,1 779 999 924,2 070 000 076,2 520 000 076,2 929 999 924,3 179 999 924,3 070 000 076,"27,5",24,21,1 889 999 962,1 739 999 962,1 679 999 924,93,85,64,36,5,4,15,44,60,69,80,82,7666,9529,13182,18515,23234,25698,24635,23548,19312,15400,11423,8365,1 269 999 981,1 539 999 962,1 970 000 076,2 370 000 076,26,2 489 999 962,22,1 839 999 962,1 519 999 981,1 330 000 019,1 210 000 038,1 160 000 038
14,9,7,Alger,Oued Smar,315 955,3 670 531 667,3Â°9.573' E,36Â°42.319 'N,44,60,100,80,SCL,"7,8","0,85","15,32","31,8",12 850 000 000 000 000,55 349 999 999 999 900,"-0,393524129","0,240690369",nan,"0,06871","1,90991",162,86,Qe,1345,Jc16-2/3a,Jc,,1406,11,5,15466,16274,21852,16110,"0,146304359",3 400 000 095,3 099 999 905,2 900 000 095,3,3 200 000 048,3 400 000 095,3 599 999 905,3 299 999 952,"3,5",3 400 000 095,3 299 999 952,3 400 000 095,1 100 000 024,1 289 999 962,1 639 999 986,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,"1,25",1 120 000 005,1 059 999 943,1 039 999 962,"7,5",1 010 000 038,1 419 999 981,18,2 010 000 038,1 910 000 038,1 639 999 962,1 269 999 981,9 399 999 619,7 599 999 905,6 699 999 809,6 300 000 191,1 779 999 924,2 070 000 076,2 520 000 076,2 929 999 924,3 179 999 924,3 070 000 076,"27,5",24,21,1 889 999 962,1 739 999 962,1 679 999 924,93,85,64,36,5,4,15,44,60,69,80,82,7666,9529,13182,18515,23234,25698,24635,23548,19312,15400,11423,8365,1 269 999 981,1 539 999 962,1 970 000 076,2 370 000 076,26,2 489 999 962,22,1 839 999 962,1 519 999 981,1 330 000 019,1 210 000 038,1 160 000 038
15,9,7,Alger,Oued Smar,315 955,3 670 531 667,3Â°9.573' E,36Â°42.319 'N,44,100,200,150,SCL,"7,8","0,85","15,32","31,8",12 850 000 000 000 000,55 349 999 999 999 900,"-0,393524129","0,240690369",nan,"0,06871","1,90991",162,86,Qe,1345,Jc16-2/3a,Jc,,1406,11,5,15466,16274,21852,16110,"0,146304359",3 400 000 095,3 099 999 905,2 900 000 095,3,3 200 000 048,3 400 000 095,3 599 999 905,3 299 999 952,"3,5",3 400 000 095,3 299 999 952,3 400 000 095,1 100 000 024,1 289 999 962,1 639 999 986,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,"1,25",1 120 000 005,1 059 999 943,1 039 999 962,"7,5",1 010 000 038,1 419 999 981,18,2 010 000 038,1 910 000 038,1 639 999 962,1 269 999 981,9 399 999 619,7 599 999 905,6 699 999 809,6 300 000 191,1 779 999 924,2 070 000 076,2 520 000 076,2 929 999 924,3 179 999 924,3 070 000 076,"27,5",24,21,1 889 999 962,1 739 999 962,1 679 999 924,93,85,64,36,5,4,15,44,60,69,80,82,7666,9529,13182,18515,23234,25698,24635,23548,19312,15400,11423,8365,1 269 999 981,1 539 999 962,1 970 000 076,2 370 000 076,26,2 489 999 962,22,1 839 999 962,1 519 999 981,1 330 000 019,1 210 000 038,1 160 000 038
16,12,8,Alger,Baraki,3 101 388 889,3 668 388 889,"3Â°06'05""E","36Â°41'02""N",17,15,30,"22,5",nan,"8,5","0,22",nan,56,"37,43","6,57","-0,174968277","-0,930622735","3,03","0,06871","1,90991",162,86,Qe,1078,Bc6-2ab,Bc,,5251,16,7,9188,8712,10405,8554,"0,08855992",3 299 999 952,3,2 799 999 952,2 900 000 095,3 099 999 905,3 299 999 952,"3,5",3 200 000 048,3 599 999 905,3 400 000 095,3 200 000 048,3 299 999 952,1 100 000 024,1 289 999 962,1 629 999 995,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,124 000 001,1 120 000 005,1 059 999 943,1 019 999 981,7 599 999 905,1 019 999 981,1 430 000 019,1 810 000 038,2 020 000 076,1 920 000 076,1 639 999 962,1 280 000 019,"9,5",7 699 999 809,6 699 999 809,6 400 000 095,1 779 999 924,2 079 999 924,2 529 999 924,"29,5",32,3 089 999 962,2 779 999 924,2 420 000 076,2 110 000 038,1 910 000 038,"17,5",1 679 999 924,95,88,65,36,4,3,16,45,60,71,81,85,7747,9529,13204,18571,23314,25758,24715,23601,19387,15431,11514,8402,1 269 999 981,"15,5",1 979 999 924,2 379 999 924,2 610 000 038,25,2 210 000 038,"18,5",1 530 000 019,1 339 999 962,1 210 000 038,1 160 000 038
17,12,8,Alger,Baraki,3 101 388 889,3 668 388 889,"3Â°06'05""E","36Â°41'02""N",17,30,60,45,nan,"8,5","0,22",nan,56,"37,43","6,57","-0,174968277","-0,930622735","3,03","0,06871","1,90991",162,86,Qe,1078,Bc6-2ab,Bc,,5251,16,7,9188,8712,10405,8554,"0,08855992",3 299 999 952,3,2 799 999 952,2 900 000 095,3 099 999 905,3 299 999 952,"3,5",3 200 000 048,3 599 999 905,3 400 000 095,3 200 000 048,3 299 999 952,1 100 000 024,1 289 999 962,1 629 999 995,1 980 000 019,2 170 000 076,2 079 999 924,1 809 999 943,1 549 999 952,124 000 001,1 120 000 005,1 059 999 943,1 019 999 981,7 599 999 905,1 019 999 981,1 430 000 019,1 810 000 038,2 020 000 076,1 920 000 076,1 639 999 962,1 280 000 019,"9,5",7 699 999 809,6 699 999 809,6 400 000 095,1 779 999 924,2 079 999 924,2 529 999 924,"29,5",32,3 089 999 962,2 779 999 924,2 420 000 076,2 110 000 038,1 910 000 038,"17,5",1 679 999 924,95,88,65,36,4,3,16,45,60,71,81,85,7747,9529,13204,18571,23314,25758,24715,23601,19387,15431,11514,8402,1 269 999 981,"15,5",1 979 999 924,2 379 999 924,2 610 000 038,25,2 210 000 038,"18,5",1 530 000 019,1 339 999 962,1 210 000 038,1 160 000 038
18,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6Â° 16â€™ 26.18â€™â€™ E,34Â° 43â€™ 37â€™â€™ N,31,0,5,"2,5",nan,7 021,1 076,"40,99",48 289,"41,12",10 592,"-0,069795196","-0,65887033",2 089,"3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,35,5,15467,18036,21616,20282,"0,090285484",2 799 999 952,2 799 999 952,2 799 999 952,3 400 000 095,3 299 999 952,3 700 000 048,4 300 000 191,4 300 000 191,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 700 000 048,1 590 000 033,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 670 000 076,2 210 000 038,2 610 000 038,2 620 000 076,2 339 999 962,"18,5",1 369 999 981,"10,5",8,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,2 260 000 038,1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,12,10,12,9,12,9652,11212,15130,20753,24911,27289,25790,24867,21538,17890,13943,10585,1 269 999 981,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 029 999 924,2 520 000 076,2 010 000 038,"16,5",1 369 999 981,1 180 000 019
19,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6Â° 16â€™ 26.18â€™â€™ E,34Â° 43â€™ 37â€™â€™ N,31,5,15,10,nan,"7,06","0,765",43 487,46 694,42 527,"10,78","-0,040596425","-0,636642411",1 804,"3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,35,5,15467,18036,21616,20282,"0,090285484",2 799 999 952,2 799 999 952,2 799 999 952,3 400 000 095,3 299 999 952,3 700 000 048,4 300 000 191,4 300 000 191,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 700 000 048,1 590 000 033,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 670 000 076,2 210 000 038,2 610 000 038,2 620 000 076,2 339 999 962,"18,5",1 369 999 981,"10,5",8,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,2 260 000 038,1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,12,10,12,9,12,9652,11212,15130,20753,24911,27289,25790,24867,21538,17890,13943,10585,1 269 999 981,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 029 999 924,2 520 000 076,2 010 000 038,"16,5",1 369 999 981,1 180 000 019
20,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6Â° 16â€™ 26.18â€™â€™ E,34Â° 43â€™ 37â€™â€™ N,31,15,30,"22,5",nan,7 182,"0,367",47 163,46 226,43 235,10 538,"-0,029050946","-0,642128215",1 215,"3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,35,5,15467,18036,21616,20282,"0,090285484",2 799 999 952,2 799 999 952,2 799 999 952,3 400 000 095,3 299 999 952,3 700 000 048,4 300 000 191,4 300 000 191,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 700 000 048,1 590 000 033,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 670 000 076,2 210 000 038,2 610 000 038,2 620 000 076,2 339 999 962,"18,5",1 369 999 981,"10,5",8,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,2 260 000 038,1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,12,10,12,9,12,9652,11212,15130,20753,24911,27289,25790,24867,21538,17890,13943,10585,1 269 999 981,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 029 999 924,2 520 000 076,2 010 000 038,"16,5",1 369 999 981,1 180 000 019
21,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6Â° 16â€™ 26.18â€™â€™ E,34Â° 43â€™ 37â€™â€™ N,31,30,60,45,nan,7 457,1 663,39 769,62 418,30 758,6 825,"-0,307351826","-0,961207263",1 022,"3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,35,5,15467,18036,21616,20282,"0,090285484",2 799 999 952,2 799 999 952,2 799 999 952,3 400 000 095,3 299 999 952,3 700 000 048,4 300 000 191,4 300 000 191,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 700 000 048,1 590 000 033,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 670 000 076,2 210 000 038,2 610 000 038,2 620 000 076,2 339 999 962,"18,5",1 369 999 981,"10,5",8,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,2 260 000 038,1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,12,10,12,9,12,9652,11212,15130,20753,24911,27289,25790,24867,21538,17890,13943,10585,1 269 999 981,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 029 999 924,2 520 000 076,2 010 000 038,"16,5",1 369 999 981,1 180 000 019
22,21,9,Biskra,Mziraa,6 273 938 889,3 472 694 444,6Â° 16â€™ 26.18â€™â€™ E,34Â° 43â€™ 37â€™â€™ N,31,60,100,80,nan,7 619,2 839,32 464,75 197,20 762,4 041,"-0,558931386",-12 697 117 219 798 800,1 122,"3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,35,5,15467,18036,21616,20282,"0,090285484",2 799 999 952,2 799 999 952,2 799 999 952,3 400 000 095,3 299 999 952,3 700 000 048,4 300 000 191,4 300 000 191,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 700 000 048,1 590 000 033,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 670 000 076,2 210 000 038,2 610 000 038,2 620 000 076,2 339 999 962,"18,5",1 369 999 981,"10,5",8,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,2 260 000 038,1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,12,10,12,9,12,9652,11212,15130,20753,24911,27289,25790,24867,21538,17890,13943,10585,1 269 999 981,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 029 999 924,2 520 000 076,2 010 000 038,"16,5",1 369 999 981,1 180 000 019
23,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6Â° 18â€™ 22. 9â€™â€™ E, 34Â° 43â€™ 6.04â€™â€™ N,31,0,5,"2,5",nan,7 867,2 571,34 829,51 668,"41,13",7 202,"-0,099063025","-0,855768618","0,9","3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,38,5,15765,17117,22580,14886,"0,137617452",2 799 999 952,2 799 999 952,2 900 000 095,3 400 000 095,3 299 999 952,3 700 000 048,4 099 999 905,4 199 999 809,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 690 000 057,1 580 000 043,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 660 000 038,2 210 000 038,26,2 610 000 038,2 329 999 924,1 839 999 962,1 360 000 038,1 039 999 962,7 900 000 095,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,"22,5",1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,13,10,13,9,12,9688,11221,15164,20748,24917,27291,25664,24809,21494,17860,13921,10572,1 260 000 038,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 020 000 076,2 510 000 038,20,"16,5",1 360 000 038,1 180 000 019
24,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6Â° 18â€™ 22. 9â€™â€™ E, 34Â° 43â€™ 6.04â€™â€™ N,31,5,15,10,nan,7 878,2 359,39 644,52 116,41 247,6 637,"-0,101578792","-0,894999341","0,94","3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,38,5,15765,17117,22580,14886,"0,137617452",2 799 999 952,2 799 999 952,2 900 000 095,3 400 000 095,3 299 999 952,3 700 000 048,4 099 999 905,4 199 999 809,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 690 000 057,1 580 000 043,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 660 000 038,2 210 000 038,26,2 610 000 038,2 329 999 924,1 839 999 962,1 360 000 038,1 039 999 962,7 900 000 095,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,"22,5",1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,13,10,13,9,12,9688,11221,15164,20748,24917,27291,25664,24809,21494,17860,13921,10572,1 260 000 038,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 020 000 076,2 510 000 038,20,"16,5",1 360 000 038,1 180 000 019
25,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6Â° 18â€™ 22. 9â€™â€™ E, 34Â° 43â€™ 6.04â€™â€™ N,31,15,30,"22,5",nan,7 893,1 944,47 824,52 229,41 175,6 596,"-0,103278186","-0,898631147","0,956","3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,38,5,15765,17117,22580,14886,"0,137617452",2 799 999 952,2 799 999 952,2 900 000 095,3 400 000 095,3 299 999 952,3 700 000 048,4 099 999 905,4 199 999 809,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 690 000 057,1 580 000 043,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 660 000 038,2 210 000 038,26,2 610 000 038,2 329 999 924,1 839 999 962,1 360 000 038,1 039 999 962,7 900 000 095,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,"22,5",1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,13,10,13,9,12,9688,11221,15164,20748,24917,27291,25664,24809,21494,17860,13921,10572,1 260 000 038,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 020 000 076,2 510 000 038,20,"16,5",1 360 000 038,1 180 000 019
26,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6Â° 18â€™ 22. 9â€™â€™ E, 34Â° 43â€™ 6.04â€™â€™ N,31,30,60,45,nan,"7,86","1,95",40 232,47 576,39 339,13 085,"-0,082564701","-0,56061429","0,572","3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,38,5,15765,17117,22580,14886,"0,137617452",2 799 999 952,2 799 999 952,2 900 000 095,3 400 000 095,3 299 999 952,3 700 000 048,4 099 999 905,4 199 999 809,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 690 000 057,1 580 000 043,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 660 000 038,2 210 000 038,26,2 610 000 038,2 329 999 924,1 839 999 962,1 360 000 038,1 039 999 962,7 900 000 095,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,"22,5",1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,13,10,13,9,12,9688,11221,15164,20748,24917,27291,25664,24809,21494,17860,13921,10572,1 260 000 038,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 020 000 076,2 510 000 038,20,"16,5",1 360 000 038,1 180 000 019
27,21,10,Biskra,Mzirra,6 306 361 111,3 471 834 444,6Â° 18â€™ 22. 9â€™â€™ E, 34Â° 43â€™ 6.04â€™â€™ N,31,60,100,80,nan,7 828,"2,13",30 862,43 912,37 944,18 144,"-0,063440205","-0,383850279","0,267","3,28046","36,00955",784,1085,Q,1838,Yk14-2a,Yk,,8945,38,5,15765,17117,22580,14886,"0,137617452",2 799 999 952,2 799 999 952,2 900 000 095,3 400 000 095,3 299 999 952,3 700 000 048,4 099 999 905,4 199 999 809,4 900 000 095,4 099 999 905,3 700 000 048,3,"0,910000026",1 080 000 043,1 370 000 005,1 679 999 948,1 690 000 057,1 580 000 043,1 480 000 019,"1,25",1 019 999 981,"0,899999976","0,839999974","0,839999974",7 400 000 095,1 110 000 038,1 660 000 038,2 210 000 038,26,2 610 000 038,2 329 999 924,1 839 999 962,1 360 000 038,1 039 999 962,7 900 000 095,6 400 000 095,1 789 999 962,2 189 999 962,2 839 999 962,"34,5",3 959 999 847,4 029 999 924,3 720 000 076,3 179 999 924,2 639 999 962,"22,5",1 929 999 924,1 720 000 076,9,14,16,11,5,2,6,13,10,13,9,12,9688,11221,15164,20748,24917,27291,25664,24809,21494,17860,13921,10572,1 260 000 038,"16,5","22,5",2 829 999 924,3 279 999 924,3 320 000 076,3 020 000 076,2 510 000 038,20,"16,5",1 360 000 038,1 180 000 019
